year,league,team,wins,losses,number,name,set_url
2004,AL,Toronto Blue Jays,67,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Seattle Mariners,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,AL,Kansas City Royals,58,104,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2004,NL,Arizona Diamondbacks,51,111,,,https://www.tcdb.com/ViewTeams.cfm/sid/1727/2004-Topps
2005,NL,St. Louis Cardinals,100,62,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Chicago White Sox,99,63,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Boston Red Sox,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,,Los Angeles Angels,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,New York Yankees,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Cleveland Indians,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Atlanta Braves,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Houston Astros,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Oakland Athletics,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Philadelphia Phillies,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Florida Marlins,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Minnesota Twins,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,New York Mets,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,San Diego Padres,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Milwaukee Brewers,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Washington Nationals,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Toronto Blue Jays,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Chicago Cubs,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Texas Rangers,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Arizona Diamondbacks,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,San Francisco Giants,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Baltimore Orioles,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Cincinnati Reds,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Detroit Tigers,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Los Angeles Dodgers,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Seattle Mariners,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Colorado Rockies,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,NL,Pittsburgh Pirates,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Tampa Bay Devil Rays,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2005,AL,Kansas City Royals,56,106,,,https://www.tcdb.com/ViewTeams.cfm/sid/1824/2005-Topps
2006,NL,New York Mets,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,New York Yankees,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Minnesota Twins,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Detroit Tigers,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Oakland Athletics,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Chicago White Sox,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,,Los Angeles Angels,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Los Angeles Dodgers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,San Diego Padres,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Toronto Blue Jays,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Boston Red Sox,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Philadelphia Phillies,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,St. Louis Cardinals,83,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Houston Astros,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Cincinnati Reds,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Texas Rangers,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Atlanta Braves,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Cleveland Indians,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Florida Marlins,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Seattle Mariners,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Arizona Diamondbacks,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Colorado Rockies,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,San Francisco Giants,76,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Milwaukee Brewers,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Washington Nationals,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Baltimore Orioles,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Pittsburgh Pirates,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,NL,Chicago Cubs,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Kansas City Royals,62,100,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2006,AL,Tampa Bay Devil Rays,61,101,,,https://www.tcdb.com/ViewTeams.cfm/sid/1930/2006-Topps
2007,AL,Boston Red Sox,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Cleveland Indians,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,,Los Angeles Angels,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,New York Yankees,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Arizona Diamondbacks,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Colorado Rockies,90,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Philadelphia Phillies,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,San Diego Padres,89,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Detroit Tigers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,New York Mets,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Seattle Mariners,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Chicago Cubs,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Atlanta Braves,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Milwaukee Brewers,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Toronto Blue Jays,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Los Angeles Dodgers,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Minnesota Twins,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,St. Louis Cardinals,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Oakland Athletics,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Texas Rangers,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Houston Astros,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Washington Nationals,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Chicago White Sox,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Cincinnati Reds,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Florida Marlins,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,San Francisco Giants,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Baltimore Orioles,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Kansas City Royals,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,NL,Pittsburgh Pirates,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2007,AL,Tampa Bay Devil Rays,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/1977/2007-Topps
2008,,Los Angeles Angels,100,62,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Chicago Cubs,97,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Tampa Bay Rays,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Boston Red Sox,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Philadelphia Phillies,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Milwaukee Brewers,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Chicago White Sox,89,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,New York Mets,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,New York Yankees,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Minnesota Twins,88,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Houston Astros,86,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,St. Louis Cardinals,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Toronto Blue Jays,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Florida Marlins,84,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Los Angeles Dodgers,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Arizona Diamondbacks,82,80,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Cleveland Indians,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Texas Rangers,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Kansas City Royals,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Oakland Athletics,75,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Cincinnati Reds,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Colorado Rockies,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Detroit Tigers,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Atlanta Braves,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,San Francisco Giants,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Baltimore Orioles,68,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Pittsburgh Pirates,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,San Diego Padres,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,AL,Seattle Mariners,61,101,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2008,NL,Washington Nationals,59,102,,,https://www.tcdb.com/ViewTeams.cfm/sid/6625/2008-Topps
2009,AL,New York Yankees,103,59,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,,Los Angeles Angels,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Boston Red Sox,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Los Angeles Dodgers,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Philadelphia Phillies,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Colorado Rockies,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,St. Louis Cardinals,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,San Francisco Giants,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Florida Marlins,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Minnesota Twins,87,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Texas Rangers,87,75,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Atlanta Braves,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Detroit Tigers,86,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Seattle Mariners,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Tampa Bay Rays,84,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Chicago Cubs,83,78,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Milwaukee Brewers,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Chicago White Sox,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Cincinnati Reds,78,84,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Oakland Athletics,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,San Diego Padres,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Toronto Blue Jays,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Houston Astros,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Arizona Diamondbacks,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,New York Mets,70,92,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Cleveland Indians,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Kansas City Royals,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,AL,Baltimore Orioles,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Pittsburgh Pirates,62,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2009,NL,Washington Nationals,59,103,,,https://www.tcdb.com/ViewTeams.cfm/sid/9074/2009-Topps
2010,NL,Philadelphia Phillies,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Tampa Bay Rays,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,New York Yankees,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Minnesota Twins,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,San Francisco Giants,92,70,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Atlanta Braves,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Cincinnati Reds,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,San Diego Padres,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Texas Rangers,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Boston Red Sox,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Chicago White Sox,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,St. Louis Cardinals,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Toronto Blue Jays,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Colorado Rockies,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Detroit Tigers,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Oakland Athletics,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Florida Marlins,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,,Los Angeles Angels,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Los Angeles Dodgers,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,New York Mets,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Milwaukee Brewers,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Houston Astros,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Chicago Cubs,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Cleveland Indians,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Washington Nationals,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Kansas City Royals,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Baltimore Orioles,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Arizona Diamondbacks,65,97,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,AL,Seattle Mariners,61,101,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2010,NL,Pittsburgh Pirates,57,105,,,https://www.tcdb.com/ViewTeams.cfm/sid/9821/2010-Topps
2011,NL,Philadelphia Phillies,102,60,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,New York Yankees,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Milwaukee Brewers,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Texas Rangers,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Detroit Tigers,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Arizona Diamondbacks,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Tampa Bay Rays,91,71,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Boston Red Sox,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,St. Louis Cardinals,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Atlanta Braves,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,,Los Angeles Angels,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,San Francisco Giants,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Los Angeles Dodgers,82,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Toronto Blue Jays,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Cleveland Indians,80,82,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Washington Nationals,80,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Chicago White Sox,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Cincinnati Reds,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,New York Mets,77,85,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Oakland Athletics,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Colorado Rockies,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Florida Marlins,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Pittsburgh Pirates,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Chicago Cubs,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Kansas City Royals,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,San Diego Padres,71,91,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Baltimore Orioles,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Seattle Mariners,67,95,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,AL,Minnesota Twins,63,99,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2011,NL,Houston Astros,56,106,,,https://www.tcdb.com/ViewTeams.cfm/sid/48224/2011-Topps
2012,NL,Washington Nationals,98,64,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Cincinnati Reds,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,New York Yankees,95,67,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Atlanta Braves,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Oakland Athletics,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,San Francisco Giants,94,68,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Baltimore Orioles,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Texas Rangers,93,69,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Tampa Bay Rays,90,72,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,,Los Angeles Angels,89,73,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Detroit Tigers,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,St. Louis Cardinals,88,74,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Los Angeles Dodgers,86,76,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Chicago White Sox,85,77,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Milwaukee Brewers,83,79,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Arizona Diamondbacks,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Philadelphia Phillies,81,81,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Pittsburgh Pirates,79,83,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,San Diego Padres,76,86,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Seattle Mariners,75,87,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,New York Mets,74,88,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Toronto Blue Jays,73,89,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Kansas City Royals,72,90,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Boston Red Sox,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Miami Marlins,69,93,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Cleveland Indians,68,94,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,AL,Minnesota Twins,66,96,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Colorado Rockies,64,98,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Chicago Cubs,61,101,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2012,NL,Houston Astros,55,107,,,https://www.tcdb.com/ViewTeams.cfm/sid/61443/2012-Topps
2013,AL,Boston Red Sox,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,St. Louis Cardinals,97,65,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,NL,Atlanta Braves,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
2013,AL,Oakland Athletics,96,66,,,https://www.tcdb.com/ViewTeams.cfm/sid/72762/2013-Topps
