name,group,year,number,price,own,lot_name,remaining_price,url,front_url,back_url
Paul Molitor,bbwaa_01,1982,195,2,1,instant_collections,0,/ViewCard.cfm/sid/89/cid/24343/1982-Topps-195-Paul-Molitor,/Images/Cards/Baseball/89/89-24343RepFr.jpg,/Images/Cards/Baseball/89/89-24343RepBk.jpg
George Brett,bbwaa_01,1982,200,1.99,1,ebay_1982_sheet,0,/ViewCard.cfm/sid/89/cid/24348/1982-Topps-200-George-Brett,/Images/Cards/Baseball/89/89-24348RepFr.jpg,/Images/Cards/Baseball/89/89-24348RepBk.jpg
Tony Perez,bbwaa_09,1982,255,0.32,,,0.32,/ViewCard.cfm/sid/89/cid/24403/1982-Topps-255-Tony-Perez,/Images/Cards/Baseball/89/89-24403RepFr.jpg,/Images/Cards/Baseball/89/89-24403RepBk.jpg
Bruce Sutter,bbwaa_13,1982,260,0.47,,,0.47,/ViewCard.cfm/sid/89/cid/24408/1982-Topps-260-Bruce-Sutter,/Images/Cards/Baseball/89/89-24408RepFr.jpg,/Images/Cards/Baseball/89/89-24408RepBk.jpg
Reggie Jackson,bbwaa_01,1982,300,0.5,1,west_orange_sale,0,/ViewCard.cfm/sid/89/cid/24448/1982-Topps-300-Reggie-Jackson,/Images/Cards/Baseball/89/89-24448RepFr.jpg,/Images/Cards/Baseball/89/89-24448RepBk.jpg
Don Sutton,bbwaa_05,1982,305,0.35,,,0.35,/ViewCard.cfm/sid/89/cid/24453/1982-Topps-305-Don-Sutton,/Images/Cards/Baseball/89/89-24453RepFr.jpg,/Images/Cards/Baseball/89/89-24453RepBk.jpg
Dwight Evans,veterans_maybe,1982,355,0.78,,,0.78,/ViewCard.cfm/sid/89/cid/24505/1982-Topps-355-Dwight-Evans,/Images/Cards/Baseball/89/89-24505RepFr.jpg,/Images/Cards/Baseball/89/89-24505RepBk.jpg
Eddie Murray,bbwaa_01,1982,390,1.62,1,ebay_1982_topps,0,/ViewCard.cfm/sid/89/cid/24541/1982-Topps-390-Eddie-Murray,/Images/Cards/Baseball/89/89-24541RepFr.jpg,/Images/Cards/Baseball/89/89-24541RepBk.jpg
Johnny Bench,bbwaa_01,1982,400,2,1,ebay_1982_sheet,0,/ViewCard.cfm/sid/89/cid/24551/1982-Topps-400-Johnny-Bench,/Images/Cards/Baseball/89/89-24551RepFr.jpg,/Images/Cards/Baseball/89/89-24551RepBk.jpg
Robin Yount,bbwaa_01,1982,435,0.6,1,ebay_1982_topps,0,/ViewCard.cfm/sid/89/cid/24586/1982-Topps-435-Robin-Yount,/Images/Cards/Baseball/89/89-435Fr.jpg,/Images/Cards/Baseball/89/89-435Bk.jpg
Jack Morris,vet,1982,450,0.35,,,0.35,/ViewCard.cfm/sid/89/cid/24601/1982-Topps-450-Jack-Morris,/Images/Cards/Baseball/89/89-24601RepFr.jpg,/Images/Cards/Baseball/89/89-24601RepBk.jpg
Lee Smith,vet,1982,452,3.65,,,3.65,/ViewCard.cfm/sid/89/cid/24603/1982-Topps-452-Lee-Smith,/Images/Cards/Baseball/89/89-452Fr.jpg,/Images/Cards/Baseball/89/89-452Bk.jpg
Alan Trammell,vet,1982,475,0.3,,,0.3,/ViewCard.cfm/sid/89/cid/24626/1982-Topps-475-Alan-Trammell,/Images/Cards/Baseball/89/89-24626RepFr.jpg,/Images/Cards/Baseball/89/89-24626RepBk.jpg
Steve Carlton,bbwaa_01,1982,480,0.4,1,ebay_1982_topps,0,/ViewCard.cfm/sid/89/cid/24631/1982-Topps-480-Steve-Carlton,/Images/Cards/Baseball/89/89-24631RepFr.jpg,/Images/Cards/Baseball/89/89-24631RepBk.jpg
Dennis Eckersley,bbwaa_01,1982,490,0.5,1,ebay_1982_topps,0,/ViewCard.cfm/sid/89/cid/24641/1982-Topps-490-Dennis-Eckersley,/Images/Cards/Baseball/89/89-24641RepFr.jpg,/Images/Cards/Baseball/89/89-24641RepBk.jpg
Rod Carew,bbwaa_01,1982,500,0.37,1,west_orange_sale,0,/ViewCard.cfm/sid/89/cid/24651/1982-Topps-500-Rod-Carew,/Images/Cards/Baseball/89/89-24651RepFr.jpg,/Images/Cards/Baseball/89/89-24651RepBk.jpg
Andre Dawson,bbwaa_09,1982,540,0.38,,,0.38,/ViewCard.cfm/sid/89/cid/24691/1982-Topps-540-Andre-Dawson,/Images/Cards/Baseball/89/89-24691RepFr.jpg,/Images/Cards/Baseball/89/89-24691RepBk.jpg
Rollie Fingers,bbwaa_02,1982,585,0.5,,,0.5,/ViewCard.cfm/sid/89/cid/24736/1982-Topps-585-Rollie-Fingers,/Images/Cards/Baseball/89/89-24736RepFr.jpg,/Images/Cards/Baseball/89/89-24736RepBk.jpg
Dave Winfield,bbwaa_01,1982,600,0.35,1,instant_collections,0,/ViewCard.cfm/sid/89/cid/24751/1982-Topps-600-Dave-Winfield,/Images/Cards/Baseball/89/89-600Fr.jpg,/Images/Cards/Baseball/89/89-600Bk.jpg
Rickey Henderson,bbwaa_01,1982,610,2.5,,,2.5,/ViewCard.cfm/sid/89/cid/24761/1982-Topps-610-Rickey-Henderson,/Images/Cards/Baseball/89/89-24761RepFr.jpg,/Images/Cards/Baseball/89/89-24761RepBk.jpg
Fergie Jenkins,bbwaa_03,1982,624,0.38,,,0.38,/ViewCard.cfm/sid/89/cid/24775/1982-Topps-624-Fergie-Jenkins,/Images/Cards/Baseball/89/89-24775RepFr.jpg,/Images/Cards/Baseball/89/89-24775RepBk.jpg
Carl Yastrzemski,bbwaa_01,1982,650,1,,,1,/ViewCard.cfm/sid/89/cid/24801/1982-Topps-650-Carl-Yastrzemski,/Images/Cards/Baseball/89/89-650Fr.jpg,/Images/Cards/Baseball/89/89-650Bk.jpg
Dale Murphy,veterans_maybe,1982,668,0.4,,,0.4,/ViewCard.cfm/sid/89/cid/24819/1982-Topps-668-Dale-Murphy,/Images/Cards/Baseball/89/89-668Fr.jpg,/Images/Cards/Baseball/89/89-668Bk.jpg
Harold Baines,vet,1982,684,0.35,,,0.35,/ViewCard.cfm/sid/89/cid/24835/1982-Topps-684-Harold-Baines,/Images/Cards/Baseball/89/89-24835RepFr.jpg,/Images/Cards/Baseball/89/89-24835RepBk.jpg
Bert Blyleven,bbwaa_14,1982,685,0.36,,,0.36,/ViewCard.cfm/sid/89/cid/24836/1982-Topps-685-Bert-Blyleven,/Images/Cards/Baseball/89/89-24836RepFr.jpg,/Images/Cards/Baseball/89/89-24836RepBk.jpg
Willie Stargell,bbwaa_01,1982,715,0.38,,,0.38,/ViewCard.cfm/sid/89/cid/24866/1982-Topps-715-Willie-Stargell,/Images/Cards/Baseball/89/89-24866RepFr.jpg,/Images/Cards/Baseball/89/89-24866RepBk.jpg
Gary Carter,bbwaa_06,1982,730,1.05,,,1.05,/ViewCard.cfm/sid/89/cid/24881/1982-Topps-730-Gary-Carter,/Images/Cards/Baseball/89/89-24881RepFr.jpg,/Images/Cards/Baseball/89/89-24881RepBk.jpg
Jim Rice,bbwaa_15,1982,750,0.25,,,0.25,/ViewCard.cfm/sid/89/cid/24901/1982-Topps-750-Jim-Rice,/Images/Cards/Baseball/89/89-24901RepFr.jpg,/Images/Cards/Baseball/89/89-24901RepBk.jpg
Joe Morgan,bbwaa_01,1982,754,1.8,,,1.8,/ViewCard.cfm/sid/89/cid/24905/1982-Topps-754-Joe-Morgan,/Images/Cards/Baseball/89/89-24905RepFr.jpg,/Images/Cards/Baseball/89/89-24905RepBk.jpg
Rich Gossage,bbwaa_09,1982,770,0.25,,,0.25,/ViewCard.cfm/sid/89/cid/24921/1982-Topps-770-Rich-Gossage,/Images/Cards/Baseball/89/89-24921RepFr.jpg,/Images/Cards/Baseball/89/89-24921RepBk.jpg
Pete Rose,veterans_maybe,1982,780,4,,,4,/ViewCard.cfm/sid/89/cid/24931/1982-Topps-780-Pete-Rose,/Images/Cards/Baseball/89/89-780Fr.jpg,/Images/Cards/Baseball/89/89-24931RepBk.jpg
Carlton Fisk,bbwaa_02,1983,20,0.45,,,0.45,/ViewCard.cfm/sid/93/cid/25095/1983-Topps-20-Carlton-Fisk,/Images/Cards/Baseball/93/93-20Fr.jpg,/Images/Cards/Baseball/93/93-20Bk.jpg
Jim Rice,bbwaa_15,1983,30,0.75,,,0.75,/ViewCard.cfm/sid/93/cid/25105/1983-Topps-30-Jim-Rice,/Images/Cards/Baseball/93/93-25105RepFr.jpg,/Images/Cards/Baseball/93/93-25105RepBk.jpg
Rollie Fingers,bbwaa_02,1983,35,0.15,,,0.15,/ViewCard.cfm/sid/93/cid/25110/1983-Topps-35-Rollie-Fingers,/Images/Cards/Baseball/93/93-35Fr.jpg,/Images/Cards/Baseball/93/93-35Bk.jpg
Johnny Bench,bbwaa_01,1983,60,3.5,1,westbury,0,/ViewCard.cfm/sid/93/cid/25135/1983-Topps-60-Johnny-Bench,/Images/Cards/Baseball/93/93-60Fr.jpg,/Images/Cards/Baseball/93/93-60Bk.jpg
Jack Morris,vet,1983,65,0.8,,,0.8,/ViewCard.cfm/sid/93/cid/25140/1983-Topps-65-Jack-Morris,/Images/Cards/Baseball/93/93-65Fr.jpg,/Images/Cards/Baseball/93/93-65Bk.jpg
Steve Carlton,bbwaa_01,1983,70,0.4,1,original,0,/ViewCard.cfm/sid/93/cid/25145/1983-Topps-70-Steve-Carlton,/Images/Cards/Baseball/93/93-25145RepFr.jpg,/Images/Cards/Baseball/93/93-25145RepBk.jpg
Ryne Sandberg,bbwaa_03,1983,83,6,,,6,/ViewCard.cfm/sid/93/cid/25158/1983-Topps-83-Ryne-Sandberg,/Images/Cards/Baseball/93/93-25158RepFr.jpg,/Images/Cards/Baseball/93/93-83Bk.jpg
Alan Trammell,vet,1983,95,0.35,,,0.35,/ViewCard.cfm/sid/93/cid/25170/1983-Topps-95-Alan-Trammell,/Images/Cards/Baseball/93/93-95Fr.jpg,/Images/Cards/Baseball/93/93-95Bk.jpg
Pete Rose,veterans_maybe,1983,100,4.5,,,4.5,/ViewCard.cfm/sid/93/cid/25175/1983-Topps-100-Pete-Rose,/Images/Cards/Baseball/93/93-25175RepFr.jpg,/Images/Cards/Baseball/93/93-100Bk.jpg
Dwight Evans,veterans_maybe,1983,135,0.79,,,0.79,/ViewCard.cfm/sid/93/cid/25210/1983-Topps-135-Dwight-Evans,/Images/Cards/Baseball/93/93-135Fr.jpg,/Images/Cards/Baseball/93/93-135Bk.jpg
Don Sutton,bbwaa_05,1983,145,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25220/1983-Topps-145-Don-Sutton,/Images/Cards/Baseball/93/93-145Fr.jpg,/Images/Cards/Baseball/93/93-145Bk.jpg
Bruce Sutter,bbwaa_13,1983,150,0.44,,,0.44,/ViewCard.cfm/sid/93/cid/25225/1983-Topps-150-Bruce-Sutter,/Images/Cards/Baseball/93/93-150Fr.jpg,/Images/Cards/Baseball/93/93-25225RepBk.jpg
Cal Ripken Jr,bbwaa_01,1983,163,8.27,1,westbury,0,/ViewCard.cfm/sid/93/cid/25238/1983-Topps-163-Cal-Ripken,/Images/Cards/Baseball/93/93-25238RepFr.jpg,/Images/Cards/Baseball/93/93-25238RepBk.jpg
Harold Baines,vet,1983,177,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25252/1983-Topps-177-Harold-Baines,/Images/Cards/Baseball/93/93-25252RepFr.jpg,/Images/Cards/Baseball/93/93-25252RepBk.jpg
Rickey Henderson,bbwaa_01,1983,180,2.5,1,westbury,0,/ViewCard.cfm/sid/93/cid/25255/1983-Topps-180-Rickey-Henderson,/Images/Cards/Baseball/93/93-180Fr.jpg,/Images/Cards/Baseball/93/93-180Bk.jpg
Rod Carew,bbwaa_01,1983,200,0.3,1,westbury,0,/ViewCard.cfm/sid/93/cid/25275/1983-Topps-200-Rod-Carew,/Images/Cards/Baseball/93/93-200Fr.jpg,/Images/Cards/Baseball/93/93-200Bk.jpg
Dave Parker,veterans_maybe,1983,205,0.33,,,0.33,/ViewCard.cfm/sid/93/cid/25280/1983-Topps-205-Dave-Parker,/Images/Cards/Baseball/93/93-25280RepFr.jpg,/Images/Cards/Baseball/93/93-25280RepBk.jpg
Fergie Jenkins,bbwaa_03,1983,230,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25305/1983-Topps-230-Fergie-Jenkins,/Images/Cards/Baseball/93/93-230Fr.jpg,/Images/Cards/Baseball/93/93-230Bk.jpg
Rich Gossage,bbwaa_09,1983,240,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25315/1983-Topps-240-Rich-Gossage,/Images/Cards/Baseball/93/93-240Fr.jpg,/Images/Cards/Baseball/93/93-240Bk.jpg
Dennis Eckersley,bbwaa_01,1983,270,0.8,1,westbury,0,/ViewCard.cfm/sid/93/cid/25345/1983-Topps-270-Dennis-Eckersley,/Images/Cards/Baseball/93/93-25345RepFr.jpg,/Images/Cards/Baseball/93/93-270Bk.jpg
Bert Blyleven,bbwaa_14,1983,280,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25355/1983-Topps-280-Bert-Blyleven,/Images/Cards/Baseball/93/93-280Fr.jpg,/Images/Cards/Baseball/93/93-280Bk.jpg
Mike Schmidt,bbwaa_01,1983,300,3,1,westbury,0,/ViewCard.cfm/sid/93/cid/25375/1983-Topps-300-Mike-Schmidt,/Images/Cards/Baseball/93/93-25375RepFr.jpg,/Images/Cards/Baseball/93/93-300Bk.jpg
Robin Yount,bbwaa_01,1983,350,2,1,westbury,0,/ViewCard.cfm/sid/93/cid/25425/1983-Topps-350-Robin-Yount,/Images/Cards/Baseball/93/93-350Fr.jpg,/Images/Cards/Baseball/93/93-350Bk.jpg
Nolan Ryan,bbwaa_01,1983,360,6,1,westbury,0,/ViewCard.cfm/sid/93/cid/25435/1983-Topps-360-Nolan-Ryan,/Images/Cards/Baseball/93/93-360Fr.jpg,/Images/Cards/Baseball/93/93-360Bk.jpg
Gary Carter,bbwaa_06,1983,370,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25445/1983-Topps-370-Gary-Carter,/Images/Cards/Baseball/93/93-25445RepFr.jpg,/Images/Cards/Baseball/93/93-25445RepBk.jpg
Phil Niekro,bbwaa_05,1983,410,0.5,,,0.5,/ViewCard.cfm/sid/93/cid/25485/1983-Topps-410-Phil-Niekro,/Images/Cards/Baseball/93/93-410Fr.jpg,/Images/Cards/Baseball/93/93-410Bk.jpg
Ted Simmons,vet,1983,450,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25525/1983-Topps-450-Ted-Simmons,/Images/Cards/Baseball/93/93-450Fr.jpg,/Images/Cards/Baseball/93/93-450Bk.jpg
Gaylord Perry,bbwaa_03,1983,463,0.3,,,0.3,/ViewCard.cfm/sid/93/cid/25538/1983-Topps-463-Gaylord-Perry,/Images/Cards/Baseball/93/93-463Fr.jpg,/Images/Cards/Baseball/93/93-463Bk.jpg
Tony Gwynn,bbwaa_01,1983,482,11,1,original,0,/ViewCard.cfm/sid/93/cid/25557/1983-Topps-482-Tony-Gwynn,/Images/Cards/Baseball/93/93-25557RepFr.jpg,/Images/Cards/Baseball/93/93-25557RepBk.jpg
Jim Palmer,bbwaa_01,1983,490,0.9,1,westbury,0,/ViewCard.cfm/sid/93/cid/25565/1983-Topps-490-Jim-Palmer,/Images/Cards/Baseball/93/93-490Fr.jpg,/Images/Cards/Baseball/93/93-490Bk.jpg
Wade Boggs,bbwaa_01,1983,498,7.54,1,westbury,0,/ViewCard.cfm/sid/93/cid/25573/1983-Topps-498-Wade-Boggs,/Images/Cards/Baseball/93/93-25573RepFr.jpg,/Images/Cards/Baseball/93/93-25573RepBk.jpg
Reggie Jackson,bbwaa_01,1983,500,1,1,westbury,0,/ViewCard.cfm/sid/93/cid/25575/1983-Topps-500-Reggie-Jackson,/Images/Cards/Baseball/93/93-500Fr.jpg,/Images/Cards/Baseball/93/93-500Bk.jpg
Eddie Murray,bbwaa_01,1983,530,1.25,1,westbury,0,/ViewCard.cfm/sid/93/cid/25605/1983-Topps-530-Eddie-Murray,/Images/Cards/Baseball/93/93-530Fr.jpg,/Images/Cards/Baseball/93/93-530Bk.jpg
Ozzie Smith,bbwaa_01,1983,540,1.11,1,original,0,/ViewCard.cfm/sid/93/cid/25615/1983-Topps-540-Ozzie-Smith,/Images/Cards/Baseball/93/93-25615RepFr.jpg,/Images/Cards/Baseball/93/93-25615RepBk.jpg
Carl Yastrzemski,bbwaa_01,1983,550,2,1,westbury,0,/ViewCard.cfm/sid/93/cid/25625/1983-Topps-550-Carl-Yastrzemski,/Images/Cards/Baseball/93/93-550Fr.jpg,/Images/Cards/Baseball/93/93-550Bk.jpg
Tom Seaver,bbwaa_01,1983,580,0.95,1,westbury,0,/ViewCard.cfm/sid/93/cid/25655/1983-Topps-580-Tom-Seaver,/Images/Cards/Baseball/93/93-580Fr.jpg,/Images/Cards/Baseball/93/93-580Bk.jpg
Tim Raines,bbwaa_10,1983,595,0.85,,,0.85,/ViewCard.cfm/sid/93/cid/25670/1983-Topps-595-Tim-Raines,/Images/Cards/Baseball/93/93-595Fr.jpg,/Images/Cards/Baseball/93/93-595Bk.jpg
George Brett,bbwaa_01,1983,600,3,1,westbury,0,/ViewCard.cfm/sid/93/cid/25675/1983-Topps-600-George-Brett,/Images/Cards/Baseball/93/93-600Fr.jpg,/Images/Cards/Baseball/93/93-600Bk.jpg
Joe Morgan,bbwaa_01,1983,603,0.8,1,westbury,0,/ViewCard.cfm/sid/93/cid/25678/1983-Topps-603-Joe-Morgan,/Images/Cards/Baseball/93/93-603Fr.jpg,/Images/Cards/Baseball/93/93-603Bk.jpg
Steve Garvey,veterans_maybe,1983,610,0.4,,,0.4,/ViewCard.cfm/sid/93/cid/25685/1983-Topps-610-Steve-Garvey,/Images/Cards/Baseball/93/93-610Fr.jpg,/Images/Cards/Baseball/93/93-610Bk.jpg
Paul Molitor,bbwaa_01,1983,630,1.5,1,westbury,0,/ViewCard.cfm/sid/93/cid/25705/1983-Topps-630-Paul-Molitor,/Images/Cards/Baseball/93/93-630Fr.jpg,/Images/Cards/Baseball/93/93-630Bk.jpg
Andre Dawson,bbwaa_09,1983,680,0.7,,,0.7,/ViewCard.cfm/sid/93/cid/25755/1983-Topps-680-Andre-Dawson,/Images/Cards/Baseball/93/93-680Fr.jpg,/Images/Cards/Baseball/93/93-680Bk.jpg
Lee Smith,vet,1983,699,0.75,,,0.75,/ViewCard.cfm/sid/93/cid/25774/1983-Topps-699-Lee-Smith,/Images/Cards/Baseball/93/93-25774RepFr.jpg,/Images/Cards/Baseball/93/93-25774RepBk.jpg
Tony Perez,bbwaa_09,1983,715,1.09,,,1.09,/ViewCard.cfm/sid/93/cid/25790/1983-Topps-715-Tony-Perez,/Images/Cards/Baseball/93/93-25790RepFr.jpg,/Images/Cards/Baseball/93/93-715Bk.jpg
Dale Murphy,veterans_maybe,1983,760,0.45,,,0.45,/ViewCard.cfm/sid/93/cid/25835/1983-Topps-760-Dale-Murphy,/Images/Cards/Baseball/93/93-760Fr.jpg,/Images/Cards/Baseball/93/93-760Bk.jpg
Dave Winfield,bbwaa_01,1983,770,1.25,1,westbury,0,/ViewCard.cfm/sid/93/cid/25845/1983-Topps-770-Dave-Winfield,/Images/Cards/Baseball/93/93-770Fr.jpg,/Images/Cards/Baseball/93/93-770Bk.jpg
Don Mattingly,veterans_maybe,1984,8,30,,,30,/ViewCard.cfm/sid/98/cid/33108/1984-Topps-8-Don-Mattingly,/Images/Cards/Baseball/98/98-33108RepFr.jpg,/Images/Cards/Baseball/98/98-33108RepBk.jpg
Robin Yount,bbwaa_01,1984,10,1,1,ebay_8cards,0,/ViewCard.cfm/sid/98/cid/33110/1984-Topps-10-Robin-Yount,/Images/Cards/Baseball/98/98-10Fr.jpg,/Images/Cards/Baseball/98/98-10Bk.jpg
Wade Boggs,bbwaa_01,1984,30,2.61,,,2.61,/ViewCard.cfm/sid/98/cid/33130/1984-Topps-30-Wade-Boggs,/Images/Cards/Baseball/98/98-33130RepFr.jpg,/Images/Cards/Baseball/98/98-30Bk.jpg
Don Sutton,bbwaa_05,1984,35,0.25,,,0.25,/ViewCard.cfm/sid/98/cid/33135/1984-Topps-35-Don-Sutton,/Images/Cards/Baseball/98/98-33135RepFr.jpg,/Images/Cards/Baseball/98/98-35Bk.jpg
Julio Franco,personal,1984,48,1.5,,,1.5,/ViewCard.cfm/sid/98/cid/33148/1984-Topps-48-Julio-Franco,/Images/Cards/Baseball/98/98-33148RepFr.jpg,/Images/Cards/Baseball/98/98-48Bk.jpg
Paul Molitor,bbwaa_01,1984,60,1.25,1,west_orange_sale,0,/ViewCard.cfm/sid/98/cid/33160/1984-Topps-60-Paul-Molitor,/Images/Cards/Baseball/98/98-60Fr.jpg,/Images/Cards/Baseball/98/98-60Bk.jpg
Reggie Jackson,bbwaa_01,1984,100,1.25,1,west_orange_sale,0,/ViewCard.cfm/sid/98/cid/33200/1984-Topps-100-Reggie-Jackson,/Images/Cards/Baseball/98/98-33200RepFr.jpg,/Images/Cards/Baseball/98/98-100Bk.jpg
Ozzie Smith,bbwaa_01,1984,130,0.22,1,ebay_8cards,0,/ViewCard.cfm/sid/98/cid/33230/1984-Topps-130-Ozzie-Smith,/Images/Cards/Baseball/98/98-130Fr.jpg,/Images/Cards/Baseball/98/98-130Bk.jpg
Dale Murphy,veterans_maybe,1984,150,0.65,,,0.65,/ViewCard.cfm/sid/98/cid/33250/1984-Topps-150-Dale-Murphy,/Images/Cards/Baseball/98/98-150Fr.jpg,/Images/Cards/Baseball/98/98-150Bk.jpg
Lee Smith,vet,1984,176,0.95,,,0.95,/ViewCard.cfm/sid/98/cid/33276/1984-Topps-176-Lee-Smith,/Images/Cards/Baseball/98/98-33276RepFr.jpg,/Images/Cards/Baseball/98/98-33276RepBk.jpg
Darryl Strawberry,personal,1984,182,2.83,,,2.83,/ViewCard.cfm/sid/98/cid/33282/1984-Topps-182-Darryl-Strawberry,/Images/Cards/Baseball/98/98-33282RepFr.jpg,/Images/Cards/Baseball/98/98-33282RepBk.jpg
Jack Morris,vet,1984,195,0.65,,,0.65,/ViewCard.cfm/sid/98/cid/33295/1984-Topps-195-Jack-Morris,/Images/Cards/Baseball/98/98-33295RepFr.jpg,/Images/Cards/Baseball/98/98-195Bk.jpg
Andre Dawson,bbwaa_09,1984,200,0.85,,,0.85,/ViewCard.cfm/sid/98/cid/33300/1984-Topps-200-Andre-Dawson,/Images/Cards/Baseball/98/98-33300RepFr.jpg,/Images/Cards/Baseball/98/98-33300RepBk.jpg
Joe Morgan,bbwaa_01,1984,210,1,1,instant_collections,0,/ViewCard.cfm/sid/98/cid/33310/1984-Topps-210-Joe-Morgan,/Images/Cards/Baseball/98/98-210Fr.jpg,/Images/Cards/Baseball/98/98-210Bk.jpg
Rickey Henderson,bbwaa_01,1984,230,1.88,,,1.88,/ViewCard.cfm/sid/98/cid/33330/1984-Topps-230-Rickey-Henderson,/Images/Cards/Baseball/98/98-230Fr.jpg,/Images/Cards/Baseball/98/98-230Bk.jpg
Eddie Murray,bbwaa_01,1984,240,1.5,1,ebay_1984_topps,0,/ViewCard.cfm/sid/98/cid/33340/1984-Topps-240-Eddie-Murray,/Images/Cards/Baseball/98/98-33340RepFr.jpg,/Images/Cards/Baseball/98/98-33340RepBk.jpg
Tony Gwynn,bbwaa_01,1984,251,3.55,1,original,0,/ViewCard.cfm/sid/98/cid/33351/1984-Topps-251-Tony-Gwynn,/Images/Cards/Baseball/98/98-33351RepFr.jpg,/Images/Cards/Baseball/98/98-33351RepBk.jpg
Pete Rose,veterans_maybe,1984,300,2.25,,,2.25,/ViewCard.cfm/sid/98/cid/33400/1984-Topps-300-Pete-Rose,/Images/Cards/Baseball/98/98-33400RepFr.jpg,/Images/Cards/Baseball/98/98-33400RepBk.jpg
Tim Raines,bbwaa_10,1984,370,0.75,,,0.75,/ViewCard.cfm/sid/98/cid/33470/1984-Topps-370-Tim-Raines,/Images/Cards/Baseball/98/98-33470RepFr.jpg,/Images/Cards/Baseball/98/98-370Bk.jpg
Steve Garvey,veterans_maybe,1984,380,0.24,,,0.24,/ViewCard.cfm/sid/98/cid/33480/1984-Topps-380-Steve-Garvey,/Images/Cards/Baseball/98/98-33480RepFr.jpg,/Images/Cards/Baseball/98/98-33480RepBk.jpg
Tony Perez,bbwaa_09,1984,385,0.4,,,0.4,/ViewCard.cfm/sid/98/cid/33485/1984-Topps-385-Tony-Perez,/Images/Cards/Baseball/98/98-33485RepFr.jpg,/Images/Cards/Baseball/98/98-33485RepBk.jpg
Harold Baines,vet,1984,434,0.85,,,0.85,/ViewCard.cfm/sid/98/cid/33534/1984-Topps-434-Harold-Baines,/Images/Cards/Baseball/98/98-33534RepFr.jpg,/Images/Cards/Baseball/98/98-33534RepBk.jpg
Gary Carter,bbwaa_06,1984,450,1.08,,,1.08,/ViewCard.cfm/sid/98/cid/33550/1984-Topps-450-Gary-Carter,/Images/Cards/Baseball/98/98-33550RepFr.jpg,/Images/Cards/Baseball/98/98-33550RepBk.jpg
Dave Winfield,bbwaa_01,1984,460,1.75,1,instant_collections,0,/ViewCard.cfm/sid/98/cid/33560/1984-Topps-460-Dave-Winfield,/Images/Cards/Baseball/98/98-460Fr.jpg,/Images/Cards/Baseball/98/98-460Bk.jpg
Nolan Ryan,bbwaa_01,1984,470,3.5,1,west_orange_sale,0,/ViewCard.cfm/sid/98/cid/33570/1984-Topps-470-Nolan-Ryan,/Images/Cards/Baseball/98/98-470Fr.jpg,/Images/Cards/Baseball/98/98-470Bk.jpg
Fergie Jenkins,bbwaa_03,1984,483,0.7,,,0.7,/ViewCard.cfm/sid/98/cid/33583/1984-Topps-483-Fergie-Jenkins,/Images/Cards/Baseball/98/98-33583RepFr.jpg,/Images/Cards/Baseball/98/98-33583RepBk.jpg
Cal Ripken Jr,bbwaa_01,1984,490,4.25,1,ebay_1984_topps,0,/ViewCard.cfm/sid/98/cid/33590/1984-Topps-490-Cal-Ripken,/Images/Cards/Baseball/98/98-33590RepFr.jpg,/Images/Cards/Baseball/98/98-33590RepBk.jpg
Rollie Fingers,bbwaa_02,1984,495,0.25,,,0.25,/ViewCard.cfm/sid/98/cid/33595/1984-Topps-495-Rollie-Fingers,/Images/Cards/Baseball/98/98-33595RepFr.jpg,/Images/Cards/Baseball/98/98-33595RepBk.jpg
George Brett,bbwaa_01,1984,500,1.5,1,instant_collections,0,/ViewCard.cfm/sid/98/cid/33600/1984-Topps-500-George-Brett,/Images/Cards/Baseball/98/98-500Fr.jpg,/Images/Cards/Baseball/98/98-500Bk.jpg
Alan Trammell,vet,1984,510,0.85,,,0.85,/ViewCard.cfm/sid/98/cid/33610/1984-Topps-510-Alan-Trammell,/Images/Cards/Baseball/98/98-510Fr.jpg,/Images/Cards/Baseball/98/98-510Bk.jpg
Jim Rice,bbwaa_15,1984,550,0.7,,,0.7,/ViewCard.cfm/sid/98/cid/33650/1984-Topps-550-Jim-Rice,/Images/Cards/Baseball/98/98-33650RepFr.jpg,/Images/Cards/Baseball/98/98-33650RepBk.jpg
Carlton Fisk,bbwaa_02,1984,560,0.75,,,0.75,/ViewCard.cfm/sid/98/cid/33660/1984-Topps-560-Carlton-Fisk,/Images/Cards/Baseball/98/98-33660RepFr.jpg,/Images/Cards/Baseball/98/98-33660RepBk.jpg
Ryne Sandberg,bbwaa_03,1984,596,3,,,3,/ViewCard.cfm/sid/98/cid/33696/1984-Topps-596-Ryne-Sandberg,/Images/Cards/Baseball/98/98-33696RepFr.jpg,/Images/Cards/Baseball/98/98-33696RepBk.jpg
Rod Carew,bbwaa_01,1984,600,0.85,1,instant_collections,0,/ViewCard.cfm/sid/98/cid/33700/1984-Topps-600-Rod-Carew,/Images/Cards/Baseball/98/98-600Fr.jpg,/Images/Cards/Baseball/98/98-600Bk.jpg
